"","respID","sys_StartTime","sys_EndTime","Time Taken","sys_SumPageTimes","sys_StartTimeStamp","sys_EndTimeStamp","sys_DataSource","sys_RespStatus","sys_RespRemoved","sys_DispositionCode","completion_status","sys_UserJavaScript","sys_UserAgent","sys_OperatingSystem","sys_Browser","sys_ScreenWidth","sys_CAPIDeviceID","PROLIFICPID","PID","AC1_1","AC1_2","AC1_3","AC1_4","AC1","AC2","AC3","AC4","Fixed_Task_Response","Choice1","Choice2","Choice3","Choice4","Choice5","Choice6","Choice7","Choice8","Choice9","Choice10","Choice11","Choice12","Choice13","Choice14","Choice15","Source_Imp","Expense_Imp","Benefit_Imp","Effort_Imp","Carbon_imp","Envt_r1","Envt_r2","Envt_r3","envt","Trust","Alt1","Alt2","Alt3","Alt4","Alt5","Alt6","altruism","Self_interest1","Self_interest2","Self_interest3","self_interest","Tradition1","Tradition2","Tradition3","traditionalism","Change1","Change2","Change3","open_to_change","home","feasibilitysolar","feasibilitygreen","bill","Zip","income","education","politics","politics_3_other","age","gender","race_1","race_2","race_3","race_4","race_5","race_6","race_7","race_8","race_7_other","sys_CBCVersion_PilotDCE","sys_CBCDesignID_PilotDCE","sys_pagetime_1","sys_pagetime_2","sys_pagetime_3","sys_pagetime_4","sys_pagetime_5","sys_pagetime_6","sys_pagetime_7","sys_pagetime_8","sys_pagetime_9","sys_pagetime_10","sys_pagetime_11","sys_pagetime_12","sys_pagetime_13","sys_pagetime_14","sys_pagetime_15","sys_pagetime_16","sys_pagetime_17","sys_pagetime_18","sys_pagetime_19","sys_pagetime_20","sys_pagetime_21","sys_pagetime_22","sys_pagetime_23","sys_pagetime_24","sys_pagetime_25","sys_pagetime_26","sys_pagetime_27","sys_pagetime_28","sys_pagetime_29","sys_pagetime_30","sys_pagetime_31","sys_pagetime_32","sys_pagetime_33","sys_pagetime_34","sys_pagetime_35","sys_pagetime_36","sys_pagetime_37","sys_pagetime_38","sys_pagetime_39","sys_pagetime_40","sys_pagetime_41","sys_pagetime_42","sys_pagetime_43","sys_pagetime_44","att_score"
"22",31,"28 Feb 2022 - 17:25:24 CST","28 Feb 2022 - 17:40:16 CST",892,891,1646090724,1646091616,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0","Windows 10.0","Firefox 97.0",1920,NA,"5f569a0ff9c7250ee0bfd713","5f569a0ff9c7250ee0bfd713",0,0,1,0,"Incorrect","Correct","Correct","Correct","Correct",2,2,2,1,1,1,1,2,1,2,1,2,2,1,2,"Very Important","Very Important","Somewhat Important","Somewhat Important","Very Important","Agree","Agree","Agree",4,1,5,5,5,5,5,5,4.66666666666667,3,1,3,2.33333333333333,3,4,4,4.33333333333333,5,4,4,4.33333333333333,"No","Dont Know","Yes",65,NA,"25,000-49,999","Bachelor's degree","Democrat","","26-35","Prefer not to answer",0,0,0,1,0,0,0,0,"",31,"CBC1_1645635478_6",NA,14,8,18,10,54,8,15,12,3,18,11,14,10,8,9,10,17,29,22,74,19,11,37,20,22,17,8,12,9,49,8,8,15,9,21,20,130,63,9,3,13,21,3,4
"23",32,"28 Feb 2022 - 17:26:35 CST","28 Feb 2022 - 17:37:12 CST",637,635,1646090795,1646091432,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.62","Windows 10.0","Edg 98.0.1108.62",1920,NA,"60ff13037d2dde9da3f054e2","60ff13037d2dde9da3f054e2",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",3,2,2,2,1,3,3,3,3,3,1,1,1,3,1,"Not at all important","Somewhat Important","Slightly Important","Somewhat Important","Very Important","Agree","Agree","Agree",4,1,4,4,6,5,6,6,5.16666666666667,4,2,3,2.66666666666667,3,6,6,5.66666666666667,5,5,4,4.66666666666667,"No","No","No",110,67601,"25,000-49,999","Associate's degree","Other","Independent","26-35","Male",1,0,0,0,0,0,0,0,"",32,"CBC1_1645635478_6",NA,9,4,29,31,40,21,9,14,17,22,12,3,9,5,5,9,9,30,9,29,12,9,7,12,9,9,2,8,14,2,5,3,7,9,18,31,80,29,7,8,29,4,5,4
"24",33,"28 Feb 2022 - 17:26:46 CST","28 Feb 2022 - 18:04:53 CST",2287,2285,1646090806,1646093093,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.62","Windows 10.0","Edg 98.0.1108.62",1042,NA,"616b8139551b94321313af3e","616b8139551b94321313af3e",0,0,1,1,"Correct","Correct","Incorrect","Correct","Correct",1,1,1,2,1,1,2,2,1,3,2,1,1,2,2,"Extremely Important","Extremely Important","Extremely Important","Very Important","Slightly Important","Neutral","Neutral","Neutral",3,3,4,4,4,3,4,5,3.66666666666667,2,4,1,3.33333333333333,5,5,6,5,4,1,1,2,"Yes","Dont Know","Dont Know",0,38344,"Less than $25,000","Some College","Prefer not to answer","","46-55","Female",0,0,0,0,0,0,0,1,"",33,"CBC1_1645635478_6",NA,26,10,33,26,26,19,64,66,11,86,29,442,56,29,28,21,22,24,8,33,64,41,59,196,209,42,70,49,62,20,36,42,35,36,33,24,141,33,5,9,9,7,4,3
"25",34,"28 Feb 2022 - 17:27:15 CST","28 Feb 2022 - 17:45:29 CST",1094,1092,1646090835,1646091929,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Mac OS X 10.11.6","Chrome 98.0.4758.109",1376,NA,"60c3ce95ac78e8c48d56870b","60c3ce95ac78e8c48d56870b",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,1,2,2,2,1,2,1,1,2,1,3,2,2,3,"Somewhat Important","Extremely Important","Somewhat Important","Slightly Important","Extremely Important","Strongly Agree","Strongly Agree","Strongly Agree",5,1,5,5,5,5,5,5,4.33333333333333,1,1,1,2.33333333333333,5,5,5,4.66666666666667,4,4,4,4,"No","No","No",250,95405,"150,000-199,999","Bachelor's degree","Democrat","","56-65","Female",1,0,0,0,1,0,0,0,"",34,"CBC1_1645635478_6",NA,43,5,36,38,38,22,22,47,60,25,17,18,17,17,7,42,22,44,10,33,56,35,24,15,29,17,23,10,13,14,15,12,8,21,36,26,73,72,6,4,7,10,3,4
"26",35,"28 Feb 2022 - 17:27:42 CST","28 Feb 2022 - 17:41:38 CST",836,836,1646090862,1646091698,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0","Windows 10.0","Firefox 97.0",1366,NA,"5eda94f69f275211dff92234","5eda94f69f275211dff92234",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,2,2,1,2,2,1,2,1,2,1,2,1,1,1,"Very Important","Somewhat Important","Somewhat Important","Slightly Important","Extremely Important","Agree","Agree","Strongly Agree",4.33333333333333,2,5,5,4,5,5,5,4.33333333333333,2,1,2,2.33333333333333,4,4,3,4,5,4,3,4,"No","No","I already have green electricity",71,97401,"Less than $25,000","Bachelor's degree","Democrat","","36-45","Female",1,0,0,0,0,0,0,0,"",35,"CBC1_1645635478_6",NA,27,6,16,13,16,11,20,55,28,15,8,9,10,7,8,31,30,26,10,25,37,30,22,12,21,16,11,11,13,14,15,19,13,10,27,20,100,39,6,5,12,7,5,4
"27",36,"28 Feb 2022 - 17:27:44 CST","28 Feb 2022 - 17:39:28 CST",704,704,1646090864,1646091568,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1920,NA,"5d1ea7e579b687001af802c6","5d1ea7e579b687001af802c6",0,1,0,0,"Incorrect","Correct","Incorrect","Correct","Correct",1,3,3,1,3,3,2,2,3,3,1,3,2,3,2,"Very Important","Extremely Important","Extremely Important","Very Important","Very Important","Agree","Agree","Agree",4,3,5,5,6,5,5,5,5,4,4,5,5,6,6,6,6,6,5,5,5.33333333333333,"Yes","Dont Know","Dont Know",150,28530,"25,000-49,999","Associate's degree","Democrat","","46-55","Female",0,1,0,0,0,0,0,0,"",36,"CBC1_1645635478_6",NA,14,7,31,20,81,14,30,28,77,19,9,9,8,11,6,52,13,15,15,11,10,7,17,13,7,8,11,9,6,15,10,6,10,7,14,12,29,22,7,2,5,5,2,3
"28",37,"28 Feb 2022 - 17:27:45 CST","28 Feb 2022 - 17:52:16 CST",1471,1467,1646090865,1646092336,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0","Windows 10.0","Firefox 97.0",1366,NA,"5d75c56a52c89d0017df611c","5d75c56a52c89d0017df611c",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,1,2,1,1,2,2,1,1,1,1,2,2,1,1,"Very Important","Extremely Important","Somewhat Important","Slightly Important","Very Important","Strongly Agree","Strongly Agree","Strongly Agree",5,3,5,4,5,4,5,5,4.33333333333333,3,2,2,3,5,5,4,4.33333333333333,4,4,4,4,"Yes","Yes","No",150,30519,"50,000-74,999","Bachelor's degree","Democrat","","36-45","Female",0,1,0,0,0,0,0,0,"",37,"CBC1_1645635478_6",NA,26,16,70,29,88,28,110,122,79,58,17,33,20,9,11,34,16,48,12,52,27,29,9,28,24,10,18,12,13,18,20,10,11,16,46,28,85,154,8,6,10,4,3,4
"29",38,"28 Feb 2022 - 17:28:26 CST","28 Feb 2022 - 17:41:20 CST",774,771,1646090906,1646091680,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Windows 7","Chrome 96.0.4664.110",1272,NA,"5dedf0483711364928753ecd","5dedf0483711364928753ecd",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,"Very Important","Very Important","Slightly Important","Slightly Important","Somewhat Important","Strongly Agree","Agree","Strongly Agree",4.66666666666667,1,2,2,4,2,5,5,3.33333333333333,2,6,2,3.66666666666667,3,4,3,3.33333333333333,3,3,3,3,"No","No","Dont Know",65,94102,"75,000-99,999","Bachelor's degree","Democrat","","36-45","Male",0,0,0,1,0,0,0,0,"",38,"CBC1_1645635478_6",NA,5,8,18,12,38,15,16,38,23,16,5,20,12,6,8,17,19,34,10,21,15,19,14,9,17,19,9,12,29,12,22,13,8,13,29,37,76,55,4,3,4,10,1,4
"30",40,"28 Feb 2022 - 17:28:54 CST","28 Feb 2022 - 17:39:34 CST",640,638,1646090934,1646091574,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0","Windows 7","Firefox 97.0",1680,NA,"5dd28791ca7466298530b97e","5dd28791ca7466298530b97e",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,"Very Important","Somewhat Important","Slightly Important","Not at all important","Extremely Important","Strongly Agree","Strongly Agree","Strongly Agree",5,1,5,5,5,5,5,5,4.66666666666667,3,1,2,1.66666666666667,2,4,3,4,5,4,4,4.33333333333333,"No","No","No",80,26059,"Less than $25,000","Bachelor's degree","Democrat","","36-45","Male",1,0,0,0,0,0,0,0,"",40,"CBC1_1645635478_6",NA,10,4,16,10,31,10,9,7,13,13,7,14,9,7,7,6,10,23,11,41,21,21,23,13,12,7,6,12,32,13,16,6,19,8,21,19,80,30,5,3,5,5,3,4
"31",41,"28 Feb 2022 - 17:28:55 CST","28 Feb 2022 - 17:51:35 CST",1360,1356,1646090935,1646092295,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1600,NA,"5e9409cd1dabe7246810c3b6","5e9409cd1dabe7246810c3b6",0,0,0,1,"Incorrect","Incorrect","Incorrect","Correct","Correct",1,3,1,2,2,1,1,2,3,2,2,2,2,1,3,"Very Important","Extremely Important","Extremely Important","Very Important","Very Important","Strongly Agree","Agree","Agree",4.33333333333333,3,5,5,5,5,5,5,4.66666666666667,3,1,6,4.33333333333333,6,6,6,6,6,6,6,6,"No","No","No",94,27713,"50,000-74,999","Some College","Democrat","","46-55","Female",0,1,0,0,0,0,0,0,"",41,"CBC1_1645635478_6",NA,19,18,42,21,28,24,29,15,12,26,45,22,21,15,13,14,11,43,17,49,60,26,37,33,22,24,35,31,153,32,21,18,27,40,23,47,99,98,8,5,16,13,4,2
"32",42,"28 Feb 2022 - 17:29:03 CST","28 Feb 2022 - 17:44:03 CST",900,899,1646090943,1646091843,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1536,NA,"6041a8ef3e22f91aed48340b","6041a8ef3e22f91aed48340b",0,0,1,1,"Correct","Correct","Incorrect","Correct","Correct",2,2,1,2,2,3,2,2,1,2,1,1,2,1,2,"Somewhat Important","Very Important","Somewhat Important","Somewhat Important","Very Important","Agree","Agree","Agree",4,2,5,5,5,5,5,5,4.66666666666667,3,3,4,3.66666666666667,4,5,5,4.66666666666667,4,4,4,4,"Yes","Dont Know","No",175,34669,"100,000-149,999","Associate's degree","Democrat","","56-65","Female",1,0,0,0,0,0,0,0,"",42,"CBC1_1645635478_6",NA,19,5,35,20,34,21,16,16,15,11,23,15,6,11,15,45,24,42,4,29,17,31,14,21,15,15,10,15,12,30,13,11,14,10,31,48,112,26,15,6,8,15,4,3
"33",43,"28 Feb 2022 - 17:29:06 CST","28 Feb 2022 - 17:39:03 CST",597,591,1646090946,1646091543,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Mobile/15E148 Safari/604.1","","Safari 604.1",390,NA,"5ea8fdacd75274376cef80ed","5ea8fdacd75274376cef80ed",0,0,1,1,"Correct","Correct","Incorrect","Correct","Correct",2,2,2,1,1,1,1,2,2,2,3,1,2,2,1,"Very Important","Extremely Important","Very Important","Somewhat Important","Extremely Important","Agree","Agree","Strongly Agree",4.33333333333333,1,5,5,5,5,5,5,4.5,2,2,4,3.33333333333333,4,5,5,5,5,4,5,4.66666666666667,"Yes","No","No",172,94928,"100,000-149,999","High School/GED","Prefer not to answer","","18-25","Male",1,0,0,0,0,0,0,0,"",43,"CBC1_1645635478_6",NA,3,5,3,4,3,2,2,14,9,3,3,4,1,1,1,17,12,2,10,13,12,9,18,11,9,6,4,19,6,6,4,7,5,8,13,18,58,44,6,3,206,5,2,3
"34",44,"28 Feb 2022 - 17:29:12 CST","28 Feb 2022 - 17:38:19 CST",547,546,1646090952,1646091499,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1920,NA,"559ef308fdf99b2616ff2a4f","559ef308fdf99b2616ff2a4f",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,"Very Important","Very Important","Slightly Important","Not at all important","Somewhat Important","Strongly Agree","Strongly Agree","Strongly Agree",5,2,5,5,5,5,5,5,4.66666666666667,3,3,2,2.66666666666667,3,5,3,4.33333333333333,5,4,4,4.33333333333333,"Yes","Yes","Yes",100,22903,"100,000-149,999","Graduate or Professional degree","Democrat","","56-65","Female",1,0,0,0,0,0,0,0,"",44,"CBC1_1645635478_6",NA,21,9,10,21,19,8,24,5,6,6,8,8,4,3,4,10,6,9,18,32,10,30,10,17,11,11,15,15,12,24,7,9,6,9,20,21,48,16,9,4,4,4,3,4
"35",45,"28 Feb 2022 - 17:29:32 CST","28 Feb 2022 - 17:39:44 CST",612,609,1646090972,1646091584,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 OPR/84.0.4316.21","Windows 10.0","Opera 84.0.4316.21",1496,NA,"60c6b4ac3397cc95663dc43c","60c6b4ac3397cc95663dc43c",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,3,3,1,3,1,3,1,2,1,2,1,3,3,1,"Slightly Important","Very Important","Somewhat Important","Very Important","Somewhat Important","Agree","Agree","Agree",4,2,3,4,3,4,4,3,3.5,3,2,2,2.33333333333333,3,4,2,3.33333333333333,4,2,2,2.66666666666667,"Yes","Yes","Dont Know",45,27612,"25,000-49,999","Graduate or Professional degree","Democrat","","36-45","Female",1,0,0,0,0,0,0,0,"",45,"CBC1_1645635478_6",NA,10,5,24,14,39,18,10,10,7,12,16,7,13,8,8,6,8,23,14,16,12,17,13,11,11,19,9,20,11,12,11,14,15,6,18,15,70,33,5,4,6,7,2,4
"36",46,"28 Feb 2022 - 17:29:40 CST","28 Feb 2022 - 17:35:33 CST",353,350,1646090980,1646091333,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36","Mac OS X 10.15.7","Chrome 97.0.4692.71",1337,NA,"6008c092a47d9e57443f3806","6008c092a47d9e57443f3806",0,0,1,1,"Correct","Correct","Incorrect","Correct","Correct",2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,"Very Important","Very Important","Slightly Important","Not at all important","Somewhat Important","Strongly Agree","Strongly Agree","Strongly Agree",5,2,5,5,5,4,5,5,4.5,3,2,2,2.33333333333333,3,5,3,4.33333333333333,5,4,4,4.33333333333333,"No","No","Dont Know",35,61820,"Less than $25,000","Bachelor's degree","Prefer not to answer","","18-25","Female",1,0,0,0,0,0,0,0,"",46,"CBC1_1645635478_6",NA,9,3,4,6,19,2,7,9,8,3,8,2,3,6,0,6,7,10,18,8,8,11,12,13,6,12,6,7,6,11,7,10,9,5,20,5,34,14,3,3,5,4,1,3
"37",47,"28 Feb 2022 - 17:30:10 CST","28 Feb 2022 - 17:36:03 CST",353,351,1646091010,1646091363,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (X11; CrOS x86_64 14388.52.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.91 Safari/537.36","Chrome OS","Chrome 98.0.4758.91",1536,NA,"599de37e17c03c000151b1f2","599de37e17c03c000151b1f2",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,1,1,3,1,1,3,2,3,1,3,1,3,1,3,"Slightly Important","Extremely Important","Very Important","Somewhat Important","Slightly Important","Agree","Neutral","Neutral",3.33333333333333,2,2,3,6,2,6,6,4.5,4,2,2,2,2,5,4,4,3,3,3,3,"Yes","Yes","No",120,29407,"100,000-149,999","Bachelor's degree","Democrat","","26-35","Male",1,0,0,0,0,0,0,0,"",47,"CBC1_1645635478_6",NA,3,3,5,8,15,4,5,6,5,6,3,4,9,7,12,7,10,11,14,20,13,4,5,7,6,13,9,7,5,5,6,10,4,5,13,13,31,15,3,3,5,9,2,4
"38",48,"28 Feb 2022 - 17:30:14 CST","28 Feb 2022 - 17:40:17 CST",603,601,1646091014,1646091617,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1366,NA,"5f482d1cb56e682de577bd46","5f482d1cb56e682de577bd46",0,0,1,1,"Correct","Incorrect","Correct","Correct","Correct",1,2,2,1,2,1,1,1,1,2,1,1,2,2,3,"Somewhat Important","Extremely Important","Very Important","Extremely Important","Slightly Important","Strongly Agree","Strongly Agree","Strongly Agree",5,1,5,5,5,5,5,5,4.33333333333333,1,1,2,2,3,4,2,3.66666666666667,5,5,5,5,"No","I already have solar PV","Dont Know",35,53011,"25,000-49,999","Bachelor's degree","Other","independent","36-45","Female",1,0,0,0,0,0,0,0,"",48,"CBC1_1645635478_6",NA,6,5,10,10,36,10,10,16,7,10,13,7,2,11,5,20,10,33,7,10,15,10,15,10,5,13,14,11,7,8,13,10,7,18,22,14,62,76,4,4,15,8,2,3
"39",49,"28 Feb 2022 - 17:30:49 CST","28 Feb 2022 - 17:39:41 CST",532,532,1646091049,1646091581,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1920,NA,"56333f762840d2000a22e4a3","56333f762840d2000a22e4a3",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,2,1,3,1,2,3,2,1,1,2,1,1,3,1,"Somewhat Important","Extremely Important","Somewhat Important","Somewhat Important","Very Important","Strongly Agree","Strongly Agree","Strongly Agree",5,3,4,4,4,4,5,5,4,2,1,1,2,4,5,4,4.66666666666667,5,5,5,5,"Yes","Yes","Yes",95,75068,"100,000-149,999","Bachelor's degree","Other","Independent","26-35","Female",1,0,0,0,0,0,0,0,"",49,"CBC1_1645635478_6",NA,4,4,22,16,30,11,16,20,19,10,7,14,8,10,19,16,13,27,5,19,18,6,10,7,6,12,10,4,7,7,12,6,14,7,13,11,41,23,5,3,12,5,2,4
"40",50,"28 Feb 2022 - 17:31:04 CST","28 Feb 2022 - 17:38:16 CST",432,430,1646091064,1646091496,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36","Mac OS X 10.15.7","Chrome 97.0.4692.71",1439,NA,"616884f8328c2246b0f53379","616884f8328c2246b0f53379",0,0,1,1,"Correct","Correct","Incorrect","Incorrect","Correct",2,3,2,3,1,1,1,3,1,3,2,2,2,1,3,"Slightly Important","Very Important","Very Important","Slightly Important","Somewhat Important","Neutral","Neutral","Disagree",2.66666666666667,1,3,3,3,2,3,2,2.5,2,2,2,2.33333333333333,3,5,4,4.33333333333333,4,3,4,3.66666666666667,"Yes","Yes","No",100,82070,"100,000-149,999","Graduate or Professional degree","Other","Libertarian","36-45","Female",1,1,0,1,0,0,0,0,"",50,"CBC1_1645635478_6",NA,9,4,13,10,21,7,7,10,5,6,5,0,4,2,3,13,11,24,5,31,8,8,14,11,11,9,9,8,5,6,13,10,5,9,15,19,42,18,3,2,8,5,2,2
"41",51,"28 Feb 2022 - 17:31:08 CST","28 Feb 2022 - 17:40:19 CST",551,549,1646091068,1646091619,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Linux; Android 10; SM-N960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.101 Mobile Safari/537.36","Android 10","Chrome 98.0.4758.101",412,NA,"610025e1545e95efd8295d18","610025e1545e95efd8295d18",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,"Very Important","Extremely Important","Slightly Important","Not at all important","Very Important","Agree","Agree","Strongly Agree",4.33333333333333,2,4,4,5,4,5,5,4,1,1,1,2,4,5,4,4.66666666666667,5,5,3,4.33333333333333,"No","No","Yes",80,48197,"25,000-49,999","Bachelor's degree","Democrat","","26-35","Male",1,0,0,0,1,0,0,0,"",51,"CBC1_1645635478_6",NA,10,5,17,9,17,10,9,12,6,22,4,9,10,7,21,8,5,30,10,23,18,14,11,18,9,13,13,10,13,12,12,15,9,9,13,20,53,21,2,7,4,5,4,4
"42",52,"28 Feb 2022 - 17:31:18 CST","28 Feb 2022 - 17:46:40 CST",922,919,1646091078,1646092000,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0","Windows 10.0","Firefox 97.0",1536,NA,"5f29dfe7512c2817f7957e1a","5f29dfe7512c2817f7957e1a",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,"Extremely Important","Extremely Important","Very Important","Somewhat Important","Very Important","Strongly Agree","Strongly Agree","Strongly Agree",5,2,5,5,5,5,5,5,4.66666666666667,3,2,3,3,4,5,4,4.66666666666667,5,5,5,5,"No","No","Dont Know",120,NA,"More than 200,000","Bachelor's degree","Democrat","","18-25","Female",0,1,0,0,0,0,0,0,"",52,"CBC1_1645635478_6",NA,3,5,314,17,32,16,12,19,6,10,21,12,11,7,4,9,7,17,16,17,30,10,7,14,9,7,6,12,8,10,8,14,7,11,17,27,49,71,6,4,17,15,5,4
"43",53,"28 Feb 2022 - 17:31:32 CST","28 Feb 2022 - 18:16:37 CST",2705,2705,1646091092,1646093797,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1600,NA,"5f73f37ed13ce303cc14ae35","5f73f37ed13ce303cc14ae35",0,1,1,1,"Incorrect","Incorrect","Incorrect","Correct","Correct",1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,"Somewhat Important","Very Important","Extremely Important","Not at all important","Somewhat Important","Strongly Agree","Agree","Strongly Agree",4.66666666666667,4,4,4,5,4,5,4,4.33333333333333,4,3,3,3,3,4,3,3,2,3,4,3,"Yes","Dont Know","Dont Know",120,19050,"50,000-74,999","Bachelor's degree","Democrat","","26-35","Male",0,0,0,1,0,0,0,0,"",53,"CBC1_1645635478_6",NA,2,5,8,13,24,85,62,12,8,8,5,4,95,3,3,5,9,115,7,1292,15,9,5,3,520,8,3,3,3,3,3,3,158,4,19,12,67,86,3,2,5,5,1,2
"44",54,"28 Feb 2022 - 17:31:31 CST","28 Feb 2022 - 17:45:32 CST",841,838,1646091091,1646091932,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.82 Safari/537.36","Windows 10.0","Chrome 98.0.4758.82",1920,NA,"601991eca575400d9ad37546","601991eca575400d9ad37546",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,"Very Important","Extremely Important","Extremely Important","Somewhat Important","Very Important","Strongly Agree","Strongly Agree","Strongly Agree",5,2,5,5,4,5,5,5,4.5,3,2,3,2.66666666666667,3,5,5,5,5,4,3,4,"Yes","Yes","Yes",105,18360,"50,000-74,999","Bachelor's degree","Democrat","","26-35","Male",1,0,0,0,0,0,0,0,"",54,"CBC1_1645635478_6",NA,6,1,13,11,24,13,9,8,7,20,7,17,6,9,6,9,6,13,5,39,23,31,17,20,11,13,97,11,105,9,10,9,6,14,12,20,118,64,3,3,8,3,2,4
